recording_name,subject_id,dataset_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred,data_split
1423_garrison_bergelson_2020_12,1423,garrison_bergelson_2020,12,0.25157232704402516,0.243948960417855,6,-0.44811320754716977,0.20012456071317378,2,1,0,3,NA,NA,NA,0.6666666666666666,0.5163977794943222,6,790,486.0555523805895,4,4,6,82.66666666666667,26.025628394590846,3,NA,NA,NA,82.66666666666667,26.025628394590846,-13,distractor
1424_garrison_bergelson_2020_12,1424,garrison_bergelson_2020,12,0.7621633835610228,0.0892377829893878,7,NA,NA,NA,1.1428571428571428,0.3779644730092272,7,NA,NA,NA,1,0,7,297.14285714285717,78.67957924694431,7,8,7,136.71428571428572,39.34765679475838,7,NA,NA,NA,140.85714285714286,31.535316558997636,-13,distractor
1425_garrison_bergelson_2020_14,1425,garrison_bergelson_2020,14,0.5242587601078167,0.2670470807083562,7,0.14150943396226415,0.07625380913825244,4,1.5,0.5477225575051661,6,NA,NA,NA,0.8571428571428571,0.3779644730092272,7,352.5,199.21721813136534,6,11,7,99.5,50.615215103761045,6,NA,NA,NA,105.66666666666667,47.68927202911224,-11,distractor
1429_garrison_bergelson_2020_13,1429,garrison_bergelson_2020,13,0.25259616790990197,0.3421612945103846,6,-0.9292452830188679,0,2,1,0,3,NA,NA,NA,0.3333333333333333,0.5163977794943222,6,777.5,265.1650429449553,2,4,6,97.33333333333333,58.52634734316958,3,NA,NA,NA,97.33333333333333,58.52634734316958,-12,distractor
1430_garrison_bergelson_2020_15,1430,garrison_bergelson_2020,15,0.72562893081761,0.21299030863120685,12,0.37264150943396224,0.3627600772142733,6,1.25,0.45226701686664544,12,NA,NA,NA,1,0,12,223.33333333333334,160.01893827313256,12,14,12,135.75,60.18475343020478,12,204,2.8284271247461903,2,140.66666666666666,54.51494096005964,-10,distractor
1431_garrison_bergelson_2020_12,1431,garrison_bergelson_2020,12,0.48224195338512765,0.3111135728651554,9,0.06465038845726971,0.3908632482967444,6,1,0,7,NA,NA,NA,0.7777777777777778,0.44095855184409843,9,668.5714285714286,379.53605763829484,7,9,9,119.42857142857143,38.361687236343606,7,NA,NA,NA,119.42857142857143,38.361687236343606,-13,distractor
1432_garrison_bergelson_2020_13,1432,garrison_bergelson_2020,13,0.12037037037037036,0.1702294102856503,2,NA,NA,NA,1,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,1040,NA,1,1,2,26,NA,1,NA,NA,NA,26,NA,-12,distractor
1433_garrison_bergelson_2020_14,1433,garrison_bergelson_2020,14,0.5389519918766382,0.3541569253755214,6,0.07991120976692566,0.5693329688253084,6,1.2,0.44721359549995793,5,NA,NA,NA,0.6666666666666666,0.5163977794943222,6,133.75,112.5,4,5,6,117.4,71.90132126741483,5,NA,NA,NA,118.8,70.63426930322136,-11,distractor
1434_garrison_bergelson_2020_15,1434,garrison_bergelson_2020,15,0.4714843318989297,0.2561827671871998,8,-0.00532562385879487,0,2,1.3333333333333333,0.5163977794943222,6,NA,NA,NA,0.875,0.3535533905932738,8,361.42857142857144,359.23198500080565,7,9,8,88.33333333333333,26.8824602048746,6,NA,NA,NA,95.66666666666667,20.016659728003237,-10,distractor
1435_garrison_bergelson_2020_12,1435,garrison_bergelson_2020,12,0.31945907560337855,0.3761409521849284,4,NA,NA,NA,1,0,2,NA,NA,NA,0.5,0.5773502691896257,4,802.5,830.8504678941933,2,1,4,73,41.012193308819754,2,NA,NA,NA,73,41.012193308819754,-13,distractor
1436_garrison_bergelson_2020_12,1436,garrison_bergelson_2020,12,0.31021087680355164,0.39992860913963274,6,-0.23113207547169812,0,2,1,0,3,NA,NA,NA,0.5,0.5477225575051661,6,806.6666666666666,642.4237957402678,3,2,6,123.33333333333333,82.12997828645356,3,208,NA,1,123.33333333333333,82.12997828645356,-13,distractor
1437_garrison_bergelson_2020_14,1437,garrison_bergelson_2020,14,0.37124286967968406,0.39228077550211904,8,-0.16509433962264153,2.7755575615628914e-17,2,1,0,5,NA,NA,NA,0.5,0.5345224838248488,8,402.5,277.2634126602354,4,3,8,101.6,73.03971522397934,5,202,NA,1,101.6,73.03971522397934,-11,distractor
1438_garrison_bergelson_2020_16,1438,garrison_bergelson_2020,16,0.5324227819267695,0.19117682787990245,6,0.17806603773584906,0.3129928177695415,4,1.3333333333333333,0.5163977794943222,6,NA,NA,NA,1,0,6,431.6666666666667,390.4057718152572,6,10,6,81.83333333333333,42.24886586248993,6,NA,NA,NA,90.66666666666667,39.28697833464247,-9,distractor
1439_garrison_bergelson_2020_15,1439,garrison_bergelson_2020,15,0.32198615295174676,0.26271747875414864,7,-0.2865566037735849,0.48404248296146357,4,1,0,6,NA,NA,NA,0.5714285714285714,0.5345224838248488,7,827.5,367.7068578818368,4,8,7,65,32.267630839589074,6,NA,NA,NA,65,32.267630839589074,-10,distractor
1440_garrison_bergelson_2020_15,1440,garrison_bergelson_2020,15,0.3596732493536498,0.24951326361755255,7,-0.12264150943396229,0.026683274761756505,2,1.2,0.44721359549995793,5,NA,NA,NA,0.42857142857142855,0.5345224838248488,7,731.6666666666666,627.6610019216848,3,7,7,83.8,34.412207136421806,5,NA,NA,NA,84.4,34.07051511204373,-10,distractor
1441_garrison_bergelson_2020_17,1441,garrison_bergelson_2020,17,0.7011525176751217,0.24631577626578022,8,0.4339622641509434,0.1664143099569358,4,1.375,0.5175491695067657,8,NA,NA,NA,0.875,0.3535533905932738,8,318.57142857142856,269.0370836538197,7,8,8,100.125,57.28235205665753,8,206,NA,1,111.25,53.60103943555039,-8,distractor
1442_garrison_bergelson_2020_18,1442,garrison_bergelson_2020,18,0.7861635220125787,0.1549520125126405,7,0.7672955974842768,0,2,1.2857142857142858,0.4879500364742666,7,NA,NA,NA,1,0,7,472.14285714285717,438.68038044854046,7,4,7,128.42857142857142,56.53275493864049,7,NA,NA,NA,141.14285714285714,50.92291092566152,-7,distractor
1443_garrison_bergelson_2020_17,1443,garrison_bergelson_2020,17,0.4667565139263252,0.14524581389360744,5,NA,NA,NA,1.2,0.44721359549995793,5,NA,NA,NA,1,0,5,500,443.2127028865486,5,9,5,82,26.60826939130014,5,NA,NA,NA,90.4,27.691153822114384,-8,distractor
1444_garrison_bergelson_2020_14,1444,garrison_bergelson_2020,14,0.5044578063445988,0.4204742406443918,6,0.4386792452830189,0.10006228035658689,2,1.75,0.5,4,NA,NA,NA,0.6666666666666666,0.5163977794943222,6,102.5,87.79711460710615,4,7,6,99,55.65968020030299,4,NA,NA,NA,117.5,43.98105652816145,-11,distractor
1445_garrison_bergelson_2020_13,1445,garrison_bergelson_2020,13,0.37646551561645897,0.3434050878988621,6,-0.20754716981132074,3.925231146709438e-17,2,1,0,4,NA,NA,NA,0.5,0.5477225575051661,6,706.6666666666666,477.18794340734695,3,4,6,108,44.090815370097204,4,NA,NA,NA,108,44.090815370097204,-12,distractor
1446_garrison_bergelson_2020_14,1446,garrison_bergelson_2020,14,0.34992609040853606,0.2204623087907018,5,0.013016479579651324,3.925231146709438e-17,2,1.25,0.5,4,NA,NA,NA,0.6,0.5477225575051661,5,640,411.5519408288582,3,6,5,68.75,28.182441342083905,4,NA,NA,NA,73.5,24.677925358506133,-11,distractor
1447_garrison_bergelson_2020_17,1447,garrison_bergelson_2020,17,0.7568134171907757,0.13406335690120885,9,0.60062893081761,0.18722711640507866,6,1.2222222222222223,0.44095855184409843,9,NA,NA,NA,1,0,9,370.55555555555554,260.0413962771654,9,11,9,142.88888888888889,45.94682917363407,9,210,NA,1,148.22222222222223,39.0697382182738,-8,distractor
1526_frank_tablet_2016_14,1526,frank_tablet_2016,14,0.40454545454545454,0.39162197154276385,3,NA,NA,NA,1,NA,1,NA,NA,NA,0.6666666666666666,0.5773502691896257,3,315,70.71067811865476,2,0,3,283.33333333333337,NA,1,283.33333333333337,NA,1,283.33333333333337,NA,-11,distractor
1528_frank_tablet_2016_15,1528,frank_tablet_2016,15,0.1577943005159053,0.1029588142968935,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,0.5773502691896257,3,1265,NA,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,-10,distractor
1530_frank_tablet_2016_17,1530,frank_tablet_2016,17,0.4261563599798894,0.2307915902097477,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,798.3333333333334,462.5563028792639,3,4,3,338.8888888888889,196.2023709601145,3,433.33333333333337,153.20646925708536,2,338.8888888888889,196.2023709601145,-8,distractor
1533_frank_tablet_2016_20,1533,frank_tablet_2016,20,0.3163265306122449,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,1,1090,NA,1,2,1,129.16666666666669,NA,1,NA,NA,NA,150,NA,-5,distractor
1535_frank_tablet_2016_22,1535,frank_tablet_2016,22,0.3854166666666667,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,1340,NA,1,2,1,308.33333333333337,NA,1,308.33333333333337,NA,1,308.33333333333337,NA,-3,distractor
1536_frank_tablet_2016_22,1536,frank_tablet_2016,22,0.774144098109351,0.12718527694310916,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,727.5,406.5863991822648,2,2,2,533.3333333333334,294.62782549439487,2,533.3333333333334,294.62782549439487,2,533.3333333333334,294.62782549439487,-3,distractor
1540_frank_tablet_2016_24,1540,frank_tablet_2016,24,0.5625,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,0,NA,1,NA,NA,NA,1,1,375,NA,1,375,NA,1,375,NA,-1,distractor
1542_frank_tablet_2016_26,1542,frank_tablet_2016,26,0.5918367346938775,0.2886150127292031,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,427.5,548.0077554195743,2,3,2,416.6666666666667,164.99158227686112,2,416.6666666666667,164.99158227686112,2,416.6666666666667,164.99158227686112,1,distractor
1545_frank_tablet_2016_27,1545,frank_tablet_2016,27,0.18883961566888396,0.18134963272116186,2,NA,NA,NA,1,NA,1,NA,NA,NA,1,0,2,627.5,159.0990257669732,2,2,2,141.66666666666669,NA,1,NA,NA,NA,141.66666666666669,NA,2,distractor
1546_frank_tablet_2016_28,1546,frank_tablet_2016,28,0.46285714285714286,0.2189399321219202,3,NA,NA,NA,1,0,2,NA,NA,NA,1,0,3,698.3333333333334,80.36375634160795,3,3,3,462.5,229.80970388562795,2,462.5,229.80970388562795,2,462.5,229.80970388562795,3,distractor
1550_frank_tablet_2016_32,1550,frank_tablet_2016,32,0.3364801146333968,0.1405882405790799,3,NA,NA,NA,2,NA,1,NA,NA,NA,1,0,3,640,680.53287944081,3,3,3,141.66666666666669,NA,1,NA,NA,NA,175,NA,7,distractor
1553_frank_tablet_2016_36,1553,frank_tablet_2016,36,0.8215815171260715,0.04963102249107742,3,NA,NA,NA,1.6666666666666667,1.1547005383792515,3,NA,NA,NA,1,0,3,556.6666666666666,184.27786989579985,3,3,3,533.3333333333334,280.3767306876787,3,577.7777777777778,205.70565090637353,3,577.7777777777778,205.70565090637353,11,distractor
1554_frank_tablet_2016_38,1554,frank_tablet_2016,38,0.18596491228070175,0.32210067649526486,3,NA,NA,NA,1,NA,1,NA,NA,NA,0.3333333333333333,0.5773502691896257,3,365,NA,1,1,3,441.6666666666667,NA,1,441.6666666666667,NA,1,441.6666666666667,NA,13,distractor
1555_frank_tablet_2016_38,1555,frank_tablet_2016,38,0.653968253968254,0.14124018540594507,3,NA,NA,NA,2,1,3,NA,NA,NA,1,0,3,648.3333333333334,209.66242709015208,3,4,3,254.16666666666666,100.26007846263305,3,313.8888888888889,92.92071490932074,3,313.8888888888889,92.92071490932074,13,distractor
1556_frank_tablet_2016_38,1556,frank_tablet_2016,38,0.6294117647058823,0.04159451654038516,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,890,777.8174593052023,2,3,2,295.83333333333337,241.59481690540375,2,466.6666666666667,NA,1,295.83333333333337,241.59481690540375,13,distractor
1560_frank_tablet_2016_43,1560,frank_tablet_2016,43,0.65,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1040,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,18,distractor
1561_frank_tablet_2016_44,1561,frank_tablet_2016,44,0.7745589309948846,0.1677893009329808,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,340,35.35533905932738,2,3,2,612.5,218.0245908658522,2,612.5,218.0245908658522,2,612.5,218.0245908658522,19,distractor
1563_frank_tablet_2016_46,1563,frank_tablet_2016,46,0.611304347826087,0.2422609319891302,2,NA,NA,NA,2,1.4142135623730951,2,NA,NA,NA,1,0,2,540,0,2,3,2,226.38888888888891,92.31671865491039,2,250,58.92556509887897,2,250,58.92556509887897,21,distractor
1564_frank_tablet_2016_47,1564,frank_tablet_2016,47,0.7014925373134329,0.4221533022009239,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,327.5,371.23106012293744,2,2,2,358.33333333333337,294.62782549439487,2,566.6666666666667,NA,1,358.33333333333337,294.62782549439487,22,distractor
1566_frank_tablet_2016_51,1566,frank_tablet_2016,51,0.7990186360031721,0.08025746079089972,2,NA,NA,NA,2.5,2.1213203435596424,2,NA,NA,NA,1,0,2,277.5,229.80970388562795,2,5,2,441.66666666666674,424.26406871192853,2,479.16666666666674,371.2310601229375,2,479.16666666666674,371.2310601229375,26,distractor
1567_frank_tablet_2016_51,1567,frank_tablet_2016,51,0.7638461593936379,0.19075393282341832,3,NA,NA,NA,1.6666666666666667,0.5773502691896257,3,NA,NA,NA,1,0,3,406.6666666666667,375.27767497325675,3,3,3,229.16666666666669,7.216878364870306,3,286.11111111111114,70.87417123429485,3,286.11111111111114,70.87417123429485,26,distractor
1568_frank_tablet_2016_53,1568,frank_tablet_2016,53,0.670859010270775,0.13447158009333657,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,665,326.9174207655505,3,4,3,469.44444444444446,273.9035380351049,3,480.5555555555556,255.54045849126499,3,480.5555555555556,255.54045849126499,28,distractor
1569_frank_tablet_2016_54,1569,frank_tablet_2016,54,0.7052083333333333,0.16646472140433302,2,NA,NA,NA,2,1.4142135623730951,2,NA,NA,NA,1,0,2,502.5,512.652416360247,2,3,2,298.61111111111114,131.60042872082968,2,333.33333333333337,82.49579113843056,2,333.33333333333337,82.49579113843056,29,distractor
1570_frank_tablet_2016_56,1570,frank_tablet_2016,56,0.6065573770491803,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,1,540,NA,1,2,1,104.16666666666667,NA,1,NA,NA,NA,108.33333333333334,NA,31,distractor
1571_frank_tablet_2016_58,1571,frank_tablet_2016,58,0.6239087301587302,0.4023475275518165,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,0.6666666666666666,0.5773502691896257,3,240,0,2,2,3,413.8888888888889,349.73534967860314,3,566.6666666666667,341.768277573498,2,425,344.39963866286377,33,distractor
1572_frank_tablet_2016_59,1572,frank_tablet_2016,59,0.6150545572901162,0.1482433015629397,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,690,175,3,3,3,272.22222222222223,226.28235393795893,3,533.3333333333334,NA,1,272.22222222222223,226.28235393795893,34,distractor
1573_frank_tablet_2016_60,1573,frank_tablet_2016,60,0.8663570691434468,0.13354028994544712,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,1,0,2,277.5,194.45436482630058,2,1,2,289.58333333333337,103.11973892303817,2,304.1666666666667,123.74368670764582,2,304.1666666666667,123.74368670764582,35,distractor
1575_frank_tablet_2016_12,1575,frank_tablet_2016,12,0.2688888888888889,0.35152577483076597,3,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,0.3333333333333333,0.5773502691896257,3,940,NA,1,2,3,191.66666666666669,106.06601717798213,2,391.6666666666667,NA,1,254.16666666666669,194.45436482630058,-13,distractor
1581_frank_tablet_2016_17,1581,frank_tablet_2016,17,0.9459459459459459,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,140,NA,1,0,1,525,NA,1,525,NA,1,525,NA,-8,distractor
1583_frank_tablet_2016_17,1583,frank_tablet_2016,17,0.6720496894409937,0.12033991182926332,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,740,212.13203435596427,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,-8,distractor
1585_frank_tablet_2016_19,1585,frank_tablet_2016,19,0.32611401543440377,0.22778097457191746,2,NA,NA,NA,1,0,2,NA,NA,NA,0.5,0.7071067811865476,2,440,NA,1,2,2,225.00000000000003,117.85113019775794,2,308.33333333333337,NA,1,225.00000000000003,117.85113019775794,-6,distractor
1588_frank_tablet_2016_19,1588,frank_tablet_2016,19,0.10094501718213059,0.18182210700084347,8,NA,NA,NA,1,0,2,NA,NA,NA,0.125,0.3535533905932738,8,1065,NA,1,3,8,316.6666666666667,94.28090415820634,2,316.6666666666667,94.28090415820634,2,316.6666666666667,94.28090415820634,-6,distractor
1591_frank_tablet_2016_23,1591,frank_tablet_2016,23,0.7605975723622782,0.03985604951470882,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,415,336.34060117684277,3,5,3,388.8888888888889,239.55011847055988,3,419.44444444444446,229.78452064037285,3,419.44444444444446,229.78452064037285,-2,distractor
1593_frank_tablet_2016_24,1593,frank_tablet_2016,24,0.3659447348767737,0.18256955248486004,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,740,499.3746088859545,3,5,3,275,168.5312368013057,3,337.5,182.66925180652478,2,275,168.5312368013057,-1,distractor
1595_frank_tablet_2016_28,1595,frank_tablet_2016,28,0.7310897435897437,0.06753776307486896,2,NA,NA,NA,1,NA,1,NA,NA,NA,1,0,2,490,176.7766952966369,2,1,2,675,NA,1,675,NA,1,675,NA,3,distractor
1596_frank_tablet_2016_28,1596,frank_tablet_2016,28,0.6215689306951365,0.20624383894505507,4,NA,NA,NA,1.5,0.5773502691896257,4,NA,NA,NA,1,0,4,583.75,383.17478605287516,4,7,4,330.20833333333337,32.16260049141503,4,408.33333333333337,88.97565210026096,4,408.33333333333337,88.97565210026096,3,distractor
1597_frank_tablet_2016_30,1597,frank_tablet_2016,30,0.7054062549112053,0.34660789730014796,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,1,0,2,527.5,512.652416360247,2,1,2,320.83333333333337,111.95857368787001,2,241.66666666666669,0,2,400,223.91714737574006,5,distractor
1598_frank_tablet_2016_31,1598,frank_tablet_2016,31,0.6363636363636364,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,965,NA,1,1,1,525,NA,1,525,NA,1,525,NA,6,distractor
1600_frank_tablet_2016_31,1600,frank_tablet_2016,31,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,distractor
1603_frank_tablet_2016_33,1603,frank_tablet_2016,33,0.17346938775510204,0.2453227608198226,2,NA,NA,NA,1,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,490,NA,1,2,2,141.66666666666669,NA,1,NA,NA,NA,141.66666666666669,NA,8,distractor
1605_frank_tablet_2016_34,1605,frank_tablet_2016,34,0.7465501372219031,0.18552151166197986,3,NA,NA,NA,2,0,2,NA,NA,NA,1,0,3,473.3333333333333,344.90336810958127,3,3,2,212.5,53.03300858899109,2,308.33333333333337,NA,1,245.83333333333337,88.38834764831846,9,distractor
1606_frank_tablet_2016_35,1606,frank_tablet_2016,35,0.5799956082564779,0.26752464096405754,3,NA,NA,NA,2,1,3,NA,NA,NA,1,0,3,465,66.14378277661477,3,6,3,286.11111111111114,279.05263010831914,3,608.3333333333334,NA,1,305.5555555555556,262.51102269626136,10,distractor
1608_frank_tablet_2016_38,1608,frank_tablet_2016,38,0.9107511045655375,0.004998693003969685,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,290,35.35533905932738,2,1,2,662.5,194.45436482630058,2,662.5,194.45436482630058,2,662.5,194.45436482630058,13,distractor
1609_frank_tablet_2016_38,1609,frank_tablet_2016,38,0.7804232804232805,0.07117500226705414,4,NA,NA,NA,1.25,0.5,4,NA,NA,NA,1,0,4,408.75,131.2995938049061,4,3,4,369.7916666666667,145.59007489319941,4,395.83333333333337,113.95661942647787,4,395.83333333333337,113.95661942647787,13,distractor
1615_frank_tablet_2016_43,1615,frank_tablet_2016,43,0.5690919239936094,0.2944978441824141,5,NA,NA,NA,1.6666666666666667,1.1547005383792515,3,NA,NA,NA,1,0,5,440,342.32659844072884,5,1,5,212.96296296296296,34.28427515106227,3,325,117.85113019775794,2,275,120.18504251546632,18,distractor
1617_frank_tablet_2016_44,1617,frank_tablet_2016,44,0.6726768377253814,0.10266333910511541,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,315,163.93596310755,3,7,3,341.6666666666667,137.68926368215256,3,372.2222222222223,144.89779284161085,3,372.2222222222223,144.89779284161085,19,distractor
1618_frank_tablet_2016_44,1618,frank_tablet_2016,44,0.6875,0.029462782549439532,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,1,0,2,752.5,830.8504678941933,2,4,2,231.25,2.9462782549439415,2,237.5,5.8925565098879025,2,237.5,5.8925565098879025,19,distractor
1619_frank_tablet_2016_45,1619,frank_tablet_2016,45,0.889975845410628,0.017250672681121102,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,1,0,2,465,176.7766952966369,2,1,2,510.41666666666674,256.3262081801235,2,470.83333333333337,312.30549502405853,2,550,200.3469213361885,20,distractor
1621_frank_tablet_2016_47,1621,frank_tablet_2016,47,0.6728059242664399,0.21418222904749562,4,NA,NA,NA,1.25,0.5,4,NA,NA,NA,1,0,4,440,28.867513459481287,4,5,4,363.5416666666667,253.16000558130412,4,430.5555555555556,263.03956891466885,3,364.58333333333337,252.0632452969485,22,distractor
1622_frank_tablet_2016_47,1622,frank_tablet_2016,47,0.6666666666666666,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,1,115,NA,1,2,1,108.33333333333334,NA,1,NA,NA,NA,116.66666666666667,NA,22,distractor
1624_frank_tablet_2016_49,1624,frank_tablet_2016,49,0.6106004901960784,0.023830191767928985,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,1,0,2,615,247.48737341529164,2,3,2,270.83333333333337,5.892556509887883,2,350,106.06601717798218,2,350,106.06601717798218,24,distractor
1625_frank_tablet_2016_50,1625,frank_tablet_2016,50,0.83995966263293,0.05671037372007141,3,NA,NA,NA,3,1,3,NA,NA,NA,1,0,3,448.3333333333333,137.68926368215256,3,2,3,224.76851851851853,88.61811333067335,3,387.5,76.60323462854264,2,311.11111111111114,142.9678803606419,25,distractor
1626_frank_tablet_2016_51,1626,frank_tablet_2016,51,0.9090909090909091,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,265,NA,1,0,1,708.3333333333334,NA,1,708.3333333333334,NA,1,708.3333333333334,NA,26,distractor
